cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
9PFS,109PFS,F,SM,00,0,1,0.00,0,0.00,0.15,0.294900,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,2,0.00,0,2.85,2.88,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,3,0.00,0,5.85,5.81,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,4,0.00,0,9.00,8.88,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,5,0.00,0,12.25,12.08,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,6,0.00,0,15.62,15.39,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,7,1.66,32,19.09,18.82,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,8,4.06,75,22.69,22.35,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,9,6.58,116,26.43,26.02,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,10,9.21,155,30.29,29.82,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,11,11.95,192,34.28,33.75,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,12,14.82,229,38.41,37.81,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,13,17.81,263,42.69,42.01,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,14,20.95,296,47.13,46.37,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,15,24.20,328,51.69,50.86,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,16,27.52,358,56.33,55.47,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,17,30.91,386,61.07,60.16,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,18,34.41,412,65.92,64.95,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,19,38.05,438,70.93,69.88,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,20,41.86,462,76.12,74.99,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,21,45.85,486,81.50,80.27,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,22,50.01,509,87.06,85.74,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,23,54.36,531,92.82,91.40,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,24,58.90,552,98.77,97.25,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,25,63.60,572,104.89,103.29,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,26,68.49,591,111.21,109.51,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,27,73.61,610,117.75,115.94,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,28,78.96,628,124.53,122.60,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,29,84.54,645,131.53,129.49,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,30,90.36,662,138.77,136.61,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,31,96.41,677,146.22,143.95,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,32,102.70,693,153.92,151.53,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,33,109.26,707,161.87,159.35,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,34,116.07,721,170.05,167.42,2.917030,0.294900,1000.00,cifi0007.DBF
9PFS,109PFS,F,SM,00,0,35,123.02,734,178.37,175.67,2.917030,0.294900,1000.00,cifi0007.DBF
