audit_timestamp,rollback_snapshot_id,production_dbf_flag,record_type,reconstructed_claim_id,prototype_claimnum,derivation_candidate_id,replay_source,uat_segment,governance_status,business_review_required,replay_authorization_status,reconciliation_status,generation_status,blocker_category,business_explanation,orphan_impact,reconciliation_impact,replay_eligibility,remediation_recommendation,rulebook_lineage
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010154425-1-DISBURSEMENT_CLAIM-C0-20201203,CLM0000002,QDC-RC-9010154425-1-DISBURSEMENT_CLAIM-C0-20201203,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010235370-1-DISBURSEMENT_CLAIM-C0-20210902,CLM0000003,QDC-RC-9010235370-1-DISBURSEMENT_CLAIM-C0-20210902,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C0-20180724,CLM0000005,QDC-RC-9010331768-1-SURRENDER_CLAIM-C0-20180724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C1-20190724,CLM0000006,QDC-RC-9010331768-1-SURRENDER_CLAIM-C1-20190724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C2-20200724,CLM0000007,QDC-RC-9010331768-1-SURRENDER_CLAIM-C2-20200724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C3-20210724,CLM0000008,QDC-RC-9010331768-1-SURRENDER_CLAIM-C3-20210724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C4-20220724,CLM0000009,QDC-RC-9010331768-1-SURRENDER_CLAIM-C4-20220724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C5-20230721,CLM0000010,QDC-RC-9010331768-1-SURRENDER_CLAIM-C5-20230721,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C6-20240724,CLM0000011,QDC-RC-9010331768-1-SURRENDER_CLAIM-C6-20240724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010331768-1-SURRENDER_CLAIM-C7-20250724,CLM0000012,QDC-RC-9010331768-1-SURRENDER_CLAIM-C7-20250724,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010335095-1-DISBURSEMENT_CLAIM-C0-20191126,CLM0000014,QDC-RC-9010335095-1-DISBURSEMENT_CLAIM-C0-20191126,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010346921-1-SURRENDER_CLAIM-C0-20181118,CLM0000015,QDC-RC-9010346921-1-SURRENDER_CLAIM-C0-20181118,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010346921-1-SURRENDER_CLAIM-C1-20191118,CLM0000016,QDC-RC-9010346921-1-SURRENDER_CLAIM-C1-20191118,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010346921-1-SURRENDER_CLAIM-C2-20201118,CLM0000017,QDC-RC-9010346921-1-SURRENDER_CLAIM-C2-20201118,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010346921-1-SURRENDER_CLAIM-C3-20211118,CLM0000018,QDC-RC-9010346921-1-SURRENDER_CLAIM-C3-20211118,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
2026-06-26T14:22:39Z,PHASE17A-UAT-SEGMENTATION-20260626T142239Z,N,QUIKCLMS,RC-9010346921-1-SURRENDER_CLAIM-C4-20221118,CLM0000019,QDC-RC-9010346921-1-SURRENDER_CLAIM-C4-20221118,BASELINE,governance_cleared,UAT_CLEARED,N,BASELINE_RULEBOOK_READY,PASS,ACCEPTED,NONE,Claim passed reconciliation and governance checks; cleared for UAT candidate testing.,NONE,PASS,UAT_READY,NONE,phase15_replay|phase16_triage|phase17a_uat_segmentation
