audit_timestamp,rollback_snapshot_id,production_dbf_flag,workbench_queue,review_queue_rank,reconstructed_claim_id,derivation_candidate_id,claim_family,blocker_category,governance_status,severity,remediability,business_review_required,replay_authorization_status,replay_eligibility,remediation_recommendation,business_explanation,orphan_impact,reconciliation_impact,priority_score,rulebook_lineage
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,1,RC-9011201621-1-DEATH_CLAIM-C0-20201017,QDC-CPS-RC-9011201621-1-DEATH_CLAIM-C0-20201017-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,2,RC-9010914301-1-DEATH_CLAIM-C1-20220929,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C1-20220929-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,3,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P3,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,4,RC-9010468946-1-DEATH_CLAIM-C0-20220917,QDC-CPS-RC-9010468946-1-DEATH_CLAIM-C0-20220917-P1,DEATH_CLAIM,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,Y,NOT_AUTHORIZED,,LIFECYCLE_REPLAY_AUTHORIZATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,5,RC-9010469985-1-DEATH_CLAIM-C0-20190105,QDC-CPS-RC-9010469985-1-DEATH_CLAIM-C0-20190105-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,6,RC-9010449959-1-DEATH_CLAIM-C0-20200508,QDC-CPS-RC-9010449959-1-DEATH_CLAIM-C0-20200508-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,7,RC-9011261439-1-DEATH_CLAIM-C1-20240529,QDC-CPS-RC-9011261439-1-DEATH_CLAIM-C1-20240529-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,8,RC-9010914301-1-DEATH_CLAIM-C1-20220929,QDC-CPS-RC-9010914301-1-DEATH_CLAIM-C1-20220929-P2,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,9,RC-9010834719-1-DEATH_CLAIM-C0-20180807,QDC-CPS-RC-9010834719-1-DEATH_CLAIM-C0-20180807-P6,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
2026-05-28T20:17:58Z,PHASE17-GOVERNANCE-REPORTING-WORKBENCH-20260528T201758Z,N,ORPHAN_REVIEW,10,RC-9010832681-1-DEATH_CLAIM-C0-20220109,QDC-CPS-RC-9010832681-1-DEATH_CLAIM-C0-20220109-P1,DEATH_CLAIM,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,NOT_AUTHORIZED,,PARENT_CLAIM_REMEDIATION,Pending business decision,,,0.9,phase17a|phase17b|phase17c|phase17d|phase17e|phase17f
