cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
9PMS,109PMS,M,SM,00,0,1,0.00,0,0.00,0.14,0.275240,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,2,0.00,0,3.29,3.31,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,3,0.00,0,6.72,6.67,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,4,0.00,0,10.28,10.17,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,5,0.00,0,13.99,13.80,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,6,1.25,21,17.83,17.57,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,7,4.00,65,21.80,21.48,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,8,6.87,106,25.92,25.53,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,9,9.88,146,30.19,29.72,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,10,13.03,185,34.61,34.07,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,11,16.32,222,39.19,38.57,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,12,19.75,257,43.92,43.22,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,13,23.31,291,48.79,48.02,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,14,26.99,323,53.80,52.96,3.335830,0.275240,1000.00,cifi0007.DBF
9PMS,109PMS,M,SM,00,0,15,30.78,353,58.91,58.02,3.335830,0.275240,1000.00,cifi0007.DBF
