cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
DPMS,10DPMS,M,SM,00,0,1,0.00,0,0.00,0.14,0.275900,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,2,0.00,0,4.05,4.07,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,3,0.00,0,8.24,8.19,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,4,0.00,0,12.58,12.46,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,5,0.58,8,17.07,16.87,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,6,3.74,48,21.69,21.42,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,7,7.03,87,26.46,26.12,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,8,10.46,124,31.36,30.96,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,9,14.03,160,36.43,35.94,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,10,17.74,195,41.65,41.08,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,11,21.61,228,47.02,46.38,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,12,25.62,260,52.55,51.83,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,13,29.76,291,58.23,57.43,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,14,34.04,320,64.03,63.18,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,15,38.42,348,69.95,69.04,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,16,42.87,375,75.93,74.99,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,17,47.35,399,81.96,80.99,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,18,51.83,422,87.99,87.02,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,19,56.36,444,94.08,93.08,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,20,61.05,465,100.33,99.25,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,21,65.89,485,106.73,105.57,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,22,70.91,505,113.31,112.07,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,23,76.10,524,120.06,118.73,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,24,81.47,542,127.00,125.58,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,25,87.04,560,134.12,132.61,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,26,92.81,578,141.44,139.83,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,27,98.82,594,148.99,147.26,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,28,105.10,611,156.79,154.93,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,29,111.64,627,164.85,162.86,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,30,118.47,642,173.16,171.05,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,31,125.58,658,181.74,179.49,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,32,132.94,672,190.54,188.19,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,33,140.54,686,199.57,197.10,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,34,148.39,700,208.81,206.23,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,35,156.49,713,218.27,215.58,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,36,164.85,725,227.95,225.15,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,37,173.44,737,237.84,234.94,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,38,182.30,749,247.94,244.93,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,39,191.40,760,258.25,255.14,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,40,200.70,771,268.72,265.53,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,41,210.19,781,279.34,276.08,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,42,219.88,790,290.11,286.77,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,43,229.76,800,301.03,297.61,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,44,239.89,809,312.15,308.63,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,45,250.32,817,323.50,319.87,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,46,261.10,825,335.15,331.37,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,47,272.19,834,347.03,343.13,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,48,283.61,841,359.17,355.14,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,49,295.34,849,371.55,367.40,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,50,307.39,856,384.18,379.91,4.090270,0.275900,1000.00,cifi0007.DBF
DPMS,10DPMS,M,SM,00,0,51,319.77,863,397.04,392.66,4.090270,0.275900,1000.00,cifi0007.DBF
