cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
B2MS,10B2MS,M,SM,00,20,1,0.00,0,0.00,0.43,0.854180,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,2,0.00,0,0.26,0.70,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,3,0.00,0,0.50,0.95,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,4,0.00,0,0.72,1.18,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,5,0.00,0,0.91,1.38,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,6,0.00,0,1.10,1.57,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,7,0.00,0,1.29,1.76,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,8,0.00,0,1.50,1.96,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,9,0.00,0,1.73,2.18,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,10,0.00,0,1.98,2.43,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,11,0.00,0,2.22,2.67,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,12,0.00,0,2.41,2.88,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,13,0.00,0,2.53,3.04,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,14,0.00,0,2.58,3.12,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,15,0.00,0,2.53,3.12,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,16,0.00,0,2.37,3.02,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,17,0.00,0,2.07,2.79,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,18,0.00,0,1.61,2.41,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,19,0.00,0,0.95,1.85,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,20,20,0.00,0,0.00,1.04,1.135720,0.854180,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,1,0.00,0,0.00,0.44,0.883640,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,2,0.00,0,0.30,0.75,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,3,0.00,0,0.57,1.03,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,4,0.00,0,0.82,1.30,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,5,0.00,0,1.07,1.54,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,6,0.00,0,1.32,1.79,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,7,0.00,0,1.60,2.06,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,8,0.00,0,1.91,2.35,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,9,0.00,0,2.23,2.67,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,10,0.00,0,2.54,2.98,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,11,0.00,0,2.81,3.27,1.198550,0.883640,1000.00,cifi0007.DBF
B2MS,10B2MS,M,SM,00,21,12,0.00,0,3.01,3.51,1.198550,0.883640,1000.00,cifi0007.DBF
