cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
ABMN,10ABMN,M,NS,00,15,1,0.00,0,0.00,1.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,2,0.00,0,4.00,5.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,3,0.00,0,8.00,9.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,4,0.00,0,12.00,13.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,5,0.00,0,16.00,17.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,6,0.00,0,20.00,21.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,7,1.00,17,25.00,25.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,8,3.00,49,29.00,30.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,9,6.00,93,34.00,34.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,10,9.00,134,40.00,40.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,11,12.00,171,45.00,45.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,12,16.00,218,51.00,51.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,13,19.00,248,57.00,57.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,14,23.00,286,64.00,63.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,15,27.00,320,71.00,70.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,16,32.00,362,78.00,77.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,17,36.00,388,85.00,84.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,18,41.00,420,93.00,92.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,19,47.00,458,101.00,100.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,20,52.00,482,109.00,108.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,21,58.00,512,118.00,116.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,22,64.00,537,127.00,125.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,23,71.00,567,136.00,134.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,24,78.00,593,146.00,144.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,25,85.00,614,156.00,154.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,26,92.00,633,166.00,164.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,27,100.00,655,177.00,174.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,28,108.00,673,188.00,185.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,29,117.00,694,199.00,196.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,30,126.00,712,211.00,208.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,31,135.00,727,223.00,220.00,5.240000,1.420000,0.00,cifi0007.DBF
ABMN,10ABMN,M,NS,00,15,32,145.00,744,235.00,232.00,5.240000,1.420000,0.00,cifi0007.DBF
