cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
Q2MS,10Q2MS,M,SM,00,20,1,0.00,0,0.00,0.64,1.276360,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,2,0.00,0,0.47,1.12,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,3,0.00,0,0.88,1.56,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,4,0.00,0,1.24,1.95,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,5,0.00,0,1.53,2.27,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,6,0.00,0,1.74,2.52,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,7,0.00,0,1.86,2.69,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,8,0.00,0,1.94,2.79,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,9,0.00,0,2.01,2.87,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,10,0.00,0,2.10,2.95,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,11,0.00,0,2.20,3.04,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,12,0.00,0,2.29,3.14,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,13,0.00,0,2.36,3.22,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,14,0.00,0,2.37,3.26,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,15,0.00,0,2.31,3.23,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,16,0.00,0,2.16,3.13,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,17,0.00,0,1.89,2.91,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,18,0.00,0,1.46,2.56,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,19,0.00,0,0.84,2.04,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,20,20,0.00,0,0.00,1.31,1.783690,1.276360,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,1,0.00,0,0.00,0.67,1.335270,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,2,0.00,0,0.47,1.16,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,3,0.00,0,0.89,1.61,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,4,0.00,0,1.24,1.99,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,5,0.00,0,1.51,2.30,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,6,0.00,0,1.70,2.54,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,7,0.00,0,1.85,2.71,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,8,0.00,0,2.00,2.85,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,9,0.00,0,2.16,3.01,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,10,0.00,0,2.34,3.18,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,11,0.00,0,2.51,3.35,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,12,0.00,0,2.66,3.51,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,13,0.00,0,2.76,3.64,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,14,0.00,0,2.79,3.70,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,15,0.00,0,2.73,3.69,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,16,0.00,0,2.56,3.57,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,17,0.00,0,2.23,3.32,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,18,0.00,0,1.72,2.90,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,19,0.00,0,0.99,2.28,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,21,20,0.00,0,0.00,1.42,1.856190,1.335270,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,1,0.00,0,0.00,0.70,1.404000,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,2,0.00,0,0.48,1.21,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,3,0.00,0,0.90,1.66,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,4,0.00,0,1.24,2.04,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,5,0.00,0,1.51,2.35,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,6,0.00,0,1.73,2.59,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,7,0.00,0,1.96,2.81,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,8,0.00,0,2.20,3.05,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,9,0.00,0,2.46,3.30,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,10,0.00,0,2.73,3.56,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,11,0.00,0,2.97,3.81,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,12,0.00,0,3.16,4.03,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,13,0.00,0,3.29,4.19,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,14,0.00,0,3.34,4.28,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,15,0.00,0,3.27,4.27,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,16,0.00,0,3.05,4.13,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,17,0.00,0,2.66,3.82,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,18,0.00,0,2.05,3.32,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,19,0.00,0,1.19,2.59,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,22,20,0.00,0,0.00,1.56,1.936290,1.404000,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,23,1,0.00,0,0.00,0.74,1.472730,1.472730,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,23,2,0.00,0,0.49,1.26,2.026050,1.472730,1000.00,cifi0007.DBF
Q2MS,10Q2MS,M,SM,00,23,3,0.00,0,0.91,1.72,2.026050,1.472730,1000.00,cifi0007.DBF
