cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
ABFS,10ABFS,F,SM,00,0,1,0.00,0,0.00,2.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,2,0.00,0,2.00,2.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,3,0.00,0,4.00,4.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,4,0.00,0,7.00,7.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,5,0.00,0,9.00,9.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,6,0.00,0,12.00,12.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,7,0.00,0,15.00,15.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,8,0.00,0,17.00,17.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,9,0.00,0,21.00,20.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,10,0.00,0,24.00,24.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,11,0.00,0,27.00,27.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,12,2.00,52,31.00,30.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,13,4.00,99,34.00,34.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,14,6.00,141,38.00,37.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,15,8.00,179,42.00,41.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,16,10.00,214,46.00,45.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,17,12.00,246,50.00,49.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,18,14.00,275,54.00,53.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,19,17.00,319,59.00,58.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,20,19.00,342,63.00,62.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,21,22.00,378,68.00,67.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,22,24.00,395,73.00,72.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,23,27.00,424,78.00,77.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,24,31.00,465,83.00,82.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,25,34.00,487,88.00,87.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,26,37.00,506,94.00,92.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,27,41.00,535,100.00,98.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,28,45.00,560,106.00,104.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,29,49.00,581,113.00,111.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,30,53.00,599,119.00,117.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,31,58.00,625,126.00,124.00,2.940000,3.180000,0.00,cifi0007.DBF
ABFS,10ABFS,F,SM,00,0,32,62.00,637,133.00,131.00,2.940000,3.180000,0.00,cifi0007.DBF
