cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
3RWG,103RWG,0,00,00,0,1,0.00,0,0.00,0.47,0.937200,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,2,0.00,0,2.77,2.99,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,3,0.00,0,5.80,5.89,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,4,0.00,0,9.07,9.04,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,5,0.00,0,12.50,12.39,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,6,1.65,22,16.06,15.89,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,7,4.72,60,19.73,1.95,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,8,7.91,97,23.54,23.24,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,9,11.22,133,27.47,27.11,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,10,14.68,167,31.54,31.11,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,11,18.27,200,35.75,35.25,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,12,22.01,232,40.07,39.51,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,13,25.89,263,44.48,43.88,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,14,29.94,293,48.99,48.34,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,15,33.90,321,53.59,5.29,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,16,37.89,346,58.22,57.51,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,17,41.92,370,62.89,62.16,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,18,45.98,393,67.61,66.85,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,19,50.15,415,72.43,71.62,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,20,54.45,436,77.38,76.51,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,21,58.91,457,82.50,81.55,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,22,63.55,477,87.80,86.76,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,23,68.36,497,93.28,92.15,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,24,73.36,516,98.94,97.72,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,25,78.55,534,104.79,103.47,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,26,83.93,552,110.84,109.42,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,27,89.49,569,117.05,115.55,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,28,95.23,586,123.45,121.86,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,29,101.21,602,130.08,128.37,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,30,107.45,618,136.97,135.13,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,31,113.96,634,144.11,142.15,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,32,120.75,649,151.52,149.43,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,33,127.81,663,159.20,156.97,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,34,135.15,678,167.15,164.78,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,35,142.77,691,175.35,172.85,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,36,150.67,705,183.83,181.19,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,37,158.84,718,192.55,18.98,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,38,167.30,730,201.55,198.66,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,39,176.03,742,210.79,207.78,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,40,185.03,753,220.30,217.15,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,41,194.32,764,230.06,226.79,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,42,203.89,775,240.08,236.68,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,43,213.73,785,250.34,246.82,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,44,223.83,795,260.84,25.72,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,45,234.17,805,271.56,267.81,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,46,244.76,814,282.49,278.63,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,47,255.61,822,293.65,289.68,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,48,266.73,830,305.05,300.96,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,49,278.22,839,316.78,312.53,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,50,290.07,846,328.84,324.42,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,51,302.27,854,341.19,336.62,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,52,314.80,861,353.84,349.12,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,53,327.60,868,366.72,361.89,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,54,340.68,874,379.82,374.88,3.214270,0.937200,1000.00,cifi0007.DBF
3RWG,103RWG,0,00,00,0,55,353.97,881,393.11,388.07,3.214270,0.937200,1000.00,cifi0007.DBF
