cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
3PMS,103PMS,M,SM,00,18,1,0.00,0,0.00,0.54,1.070000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,2,0.00,0,0.00,6.93,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,3,0.00,0,0.00,13.49,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,4,3.10,24,0.00,20.21,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,5,8.53,63,0.00,27.13,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,6,14.16,100,0.00,34.23,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,7,19.97,137,0.00,41.51,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,8,25.97,171,0.00,48.99,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,9,32.17,205,0.00,56.66,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,10,38.56,237,0.00,64.53,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,11,45.24,269,0.00,72.63,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,12,52.24,299,0.00,81.04,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,13,59.59,329,0.00,89.76,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,14,67.27,359,0.00,98.81,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,15,75.30,387,0.00,108.18,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,16,83.66,414,0.00,117.87,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,17,92.35,441,0.00,127.86,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,18,101.39,466,0.00,138.17,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,19,110.76,491,0.00,148.78,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,20,120.47,515,0.00,159.69,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,21,130.48,538,0.00,170.89,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,22,140.83,559,0.00,182.37,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,23,151.50,580,0.00,194.13,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,24,162.47,600,0.00,206.14,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,25,173.71,620,0.00,218.40,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,26,185.21,638,0.00,230.87,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,27,196.92,655,0.00,243.52,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,28,208.85,672,0.00,256.33,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,29,221.04,687,0.00,269.33,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,30,233.49,702,0.00,282.52,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,31,246.37,717,0.00,295.99,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,32,259.68,731,0.00,309.82,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,33,273.36,745,0.00,323.96,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,34,287.39,758,0.00,338.37,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,35,301.66,770,0.00,353.00,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,36,316.14,782,0.00,367.77,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,37,330.73,793,0.00,382.63,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,38,345.38,804,0.00,397.50,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,39,360.12,814,0.00,412.37,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,40,374.94,823,0.00,427.25,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,41,390.05,832,0.00,442.23,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,42,405.39,841,0.00,457.37,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,43,420.88,849,0.00,472.62,7.410000,1.070000,1000.00,cifi0007.DBF
3PMS,103PMS,M,SM,00,18,44,436.39,857,0.00,487.88,7.410000,1.070000,1000.00,cifi0007.DBF
