cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
Q2FN,10Q2FN,F,NS,00,20,1,0.00,0,0.00,0.22,0.441820,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,2,0.00,0,0.21,0.44,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,3,0.00,0,0.43,0.66,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,4,0.00,0,0.65,0.87,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,5,0.00,0,0.86,1.09,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,6,0.00,0,1.06,1.30,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,7,0.00,0,1.24,1.49,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,8,0.00,0,1.40,1.65,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,9,0.00,0,1.53,1.80,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,10,0.00,0,1.64,1.92,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,11,0.00,0,1.73,2.02,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,12,0.00,0,1.78,2.09,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,13,0.00,0,1.78,2.11,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,14,0.00,0,1.74,2.10,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,15,0.00,0,1.63,2.02,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,16,0.00,0,1.45,1.88,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,17,0.00,0,1.19,1.66,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,18,0.00,0,0.86,1.36,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,19,0.00,0,0.47,1.00,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,20,20,0.00,0,0.00,0.57,0.668510,0.441820,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,1,0.00,0,0.00,0.23,0.461450,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,2,0.00,0,0.24,0.47,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,3,0.00,0,0.49,0.72,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,4,0.00,0,0.73,0.96,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,5,0.00,0,0.97,1.20,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,6,0.00,0,1.18,1.43,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,7,0.00,0,1.37,1.63,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,8,0.00,0,1.54,1.81,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,9,0.00,0,1.69,1.97,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,10,0.00,0,1.81,2.10,0.703810,0.461450,1000.00,cifi0007.DBF
Q2FN,10Q2FN,F,NS,00,21,11,0.00,0,1.90,2.21,0.703810,0.461450,1000.00,cifi0007.DBF
