cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
GDB,100GDB,0,00,00,0,1,0.00,0,,1.00,3.030000,1.000000,250.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,2,0.00,0,,3.00,3.030000,1.000000,500.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,3,0.00,0,,6.00,3.030000,1.000000,750.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,4,0.00,0,,8.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,5,1.00,14,,11.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,6,3.00,39,,14.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,7,6.00,75,,16.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,8,9.00,108,,19.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,9,13.00,151,,23.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,10,16.00,179,,26.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,11,20.00,215,,29.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,12,24.00,249,,33.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,13,28.00,280,,37.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,14,31.00,299,,41.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,15,35.00,326,,45.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,16,39.00,352,,49.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,17,43.00,375,,52.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,18,47.00,397,,56.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,19,51.00,418,,60.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,20,56.00,445,,64.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,21,60.00,462,,69.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,22,64.00,477,,73.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,23,69.00,498,,78.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,24,74.00,517,,83.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,25,80.00,540,,88.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,26,85.00,555,,93.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,27,91.00,573,,99.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,28,97.00,590,,105.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,29,104.00,610,,111.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,30,110.00,623,,118.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,31,118.00,644,,124.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,32,125.00,658,,132.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,33,133.00,675,,139.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,34,141.00,690,,147.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,35,149.00,702,,155.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,36,157.00,714,,163.00,3.030000,1.000000,1000.00,cifi0007.DBF
GDB,100GDB,0,00,00,0,37,166.00,727,,172.00,3.030000,1.000000,1000.00,cifi0007.DBF
