cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
DPFN,10DPFN,F,NS,00,0,1,0.00,0,0.00,0.15,0.295610,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,2,0.00,0,2.83,2.87,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,3,0.00,0,5.80,5.77,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,4,0.00,0,8.89,8.80,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,5,0.00,0,12.08,11.94,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,6,0.00,0,15.36,15.18,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,7,0.81,15,18.73,18.50,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,8,3.00,54,22.20,21.92,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,9,5.30,91,25.79,25.45,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,10,7.68,127,29.48,29.09,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,11,10.16,162,33.28,32.84,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,12,12.73,195,37.19,36.69,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,13,15.40,227,41.22,40.66,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,14,18.20,258,45.37,44.75,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,15,21.07,288,49.63,48.96,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,16,23.98,316,53.93,53.24,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,17,26.93,342,58.29,57.57,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,18,29.95,367,62.74,61.97,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,19,33.09,391,67.30,66.48,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,20,36.35,415,72.01,71.11,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,21,39.74,437,76.86,75.89,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,22,43.26,459,81.86,80.82,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,23,46.93,480,87.01,85.89,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,24,50.75,501,92.31,91.12,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,25,54.73,521,97.78,96.50,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,26,58.86,540,103.41,102.05,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,27,63.16,559,109.21,107.77,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,28,67.61,577,115.17,113.65,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,29,72.23,594,121.30,119.69,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,30,77.01,610,127.59,125.90,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,31,81.97,626,134.06,132.28,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,32,87.10,642,140.69,138.83,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,33,92.40,657,147.50,145.55,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,34,97.86,671,154.45,152.43,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,35,103.47,684,161.55,159.46,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,36,109.23,697,168.80,166.63,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,37,115.15,710,176.19,173.95,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,38,121.22,722,183.73,181.42,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,39,127.47,733,191.44,189.04,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,40,133.95,744,199.36,196.85,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,41,140.68,755,207.51,204.89,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,42,147.67,765,215.90,213.16,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,43,154.95,775,224.55,221.68,2.911930,0.295610,1000.00,cifi0007.DBF
DPFN,10DPFN,F,NS,00,0,44,162.53,785,233.48,230.47,2.911930,0.295610,1000.00,cifi0007.DBF
