cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
HR6G,10HR6G,0,00,00,0,1,0.00,0,0.00,0.14,0.275900,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,2,0.00,0,3.79,3.81,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,3,0.00,0,7.72,7.67,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,4,0.00,0,11.78,11.67,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,5,0.62,8,15.98,15.80,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,6,3.78,48,20.31,20.06,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,7,7.05,86,24.77,24.46,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,8,10.45,123,29.37,28.99,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,9,13.98,159,34.12,33.66,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,10,17.65,194,39.01,38.48,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,11,21.46,227,44.04,43.44,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,12,25.39,259,49.22,48.55,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,13,29.46,290,54.54,53.80,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,14,33.64,320,59.97,59.17,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,15,37.92,348,65.51,64.66,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,16,42.23,375,71.09,70.22,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,17,46.57,400,76.71,75.82,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,18,50.90,424,82.32,81.43,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,19,55.25,446,87.97,87.07,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,20,59.75,467,93.77,92.79,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,21,64.38,488,99.72,98.66,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,22,69.16,509,105.82,104.69,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,23,74.09,528,112.08,110.87,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,24,79.19,547,118.50,117.21,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,25,84.46,566,125.11,123.72,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,26,89.90,584,131.88,130.41,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,27,95.55,602,138.87,137.30,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,28,101.44,619,146.10,144.41,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,29,107.58,636,153.56,151.75,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,30,113.96,652,161.27,159.34,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,31,120.58,668,169.22,167.16,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,32,127.43,684,177.38,175.22,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,33,134.48,699,185.73,183.47,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,34,141.73,713,194.28,191.92,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,35,149.19,727,203.02,200.57,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,36,156.86,741,211.96,209.41,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,37,164.72,754,221.08,218.44,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,38,172.79,766,230.40,227.66,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,39,181.06,778,239.90,237.07,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,40,189.54,790,249.60,246.67,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,41,198.23,801,259.48,256.46,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,42,207.14,812,269.57,266.45,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,43,216.31,823,279.89,276.65,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,44,225.79,833,290.50,287.12,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,45,235.60,844,301.41,297.87,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,46,245.75,853,312.62,308.93,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,47,256.26,863,324.15,320.30,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,48,267.15,872,336.01,332.00,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,49,278.42,882,348.22,344.04,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,50,290.10,891,360.78,356.42,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,51,302.16,899,373.68,369.15,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,52,314.61,908,386.90,382.21,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,53,327.43,916,400.45,395.59,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,54,340.63,924,414.31,409.30,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,55,354.22,932,428.50,423.32,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,56,368.17,939,442.99,437.66,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,57,382.50,947,457.78,452.30,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,58,397.19,954,472.88,467.25,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,59,412.25,961,488.27,482.49,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,60,427.66,968,503.94,498.02,3.837950,0.275900,1000.00,cifi0007.DBF
HR6G,10HR6G,0,00,00,0,61,443.40,974,519.88,513.83,3.837950,0.275900,1000.00,cifi0007.DBF
