cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
P9MS,10P9MS,M,SM,00,0,1,0.00,0,0.00,0.47,0.000000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,2,0.00,0,0.00,2.95,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,3,0.00,0,0.00,5.82,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,4,0.00,0,0.00,8.95,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,5,0.00,0,0.00,12.30,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,6,0.00,0,0.00,15.81,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,7,2.53,44,0.00,19.46,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,8,5.37,89,0.00,23.25,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,9,8.36,132,0.00,27.19,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,10,11.50,174,0.00,31.29,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,11,14.79,213,0.00,35.56,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,12,18.25,252,0.00,40.00,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,13,21.89,288,0.00,44.62,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,14,25.70,323,0.00,49.42,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,15,29.47,354,0.00,54.30,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,16,33.29,384,0.00,59.19,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,17,37.13,411,0.00,64.13,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,18,40.99,436,0.00,69.10,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,19,44.92,459,0.00,74.12,3.160000,0.930000,1000.00,cifi0007.DBF
P9MS,10P9MS,M,SM,00,0,20,48.95,482,0.00,79.25,3.160000,0.930000,1000.00,cifi0007.DBF
