cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
LPIS,10LPIS,0,00,00,0,1,517.44,0,0.00,978.47,0.000000,0.000000,1000.00,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,2,545.37,0,0.00,1022.50,0.000000,0.000000,1045.00,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,3,574.85,0,0.00,1068.51,0.000000,0.000000,1092.03,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,4,605.94,0,0.00,1116.60,0.000000,0.000000,1141.17,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,5,638.74,0,0.00,1166.84,0.000000,0.000000,1192.52,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,6,673.36,0,0.00,1219.35,0.000000,0.000000,1246.18,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,7,709.88,0,0.00,1274.22,0.000000,0.000000,1302.26,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,8,748.44,0,0.00,1331.56,0.000000,0.000000,1360.86,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,9,789.12,0,0.00,1391.48,0.000000,0.000000,1422.10,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,10,832.04,0,0.00,1454.10,0.000000,0.000000,1486.09,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,11,877.31,0,0.00,1519.53,0.000000,0.000000,1552.97,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,12,925.02,0,0.00,1587.91,0.000000,0.000000,1622.85,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,13,975.28,0,0.00,1659.37,0.000000,0.000000,1695.88,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,14,1028.19,0,0.00,1734.04,0.000000,0.000000,1772.20,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,15,1083.86,0,0.00,1812.07,0.000000,0.000000,1851.94,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,16,1142.41,0,0.00,1893.61,0.000000,0.000000,1935.28,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,17,1204.01,0,0.00,1978.83,0.000000,0.000000,2022.37,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,18,1268.82,0,0.00,2067.87,0.000000,0.000000,2113.38,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,19,1337.05,0,0.00,2160.93,0.000000,0.000000,2208.48,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,20,1408.92,0,0.00,2258.17,0.000000,0.000000,2307.86,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,21,1484.65,0,0.00,2359.79,0.000000,0.000000,2411.71,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,22,1564.48,0,0.00,2465.98,0.000000,0.000000,2520.24,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,23,1648.66,0,0.00,2576.95,0.000000,0.000000,2633.65,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,24,1737.45,0,0.00,2692.91,0.000000,0.000000,2752.16,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,25,1831.11,0,0.00,2814.09,0.000000,0.000000,2876.01,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,26,1929.92,0,0.00,2940.72,0.000000,0.000000,3005.43,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,27,2034.15,0,0.00,3073.06,0.000000,0.000000,3140.68,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,28,2144.08,0,0.00,3211.34,0.000000,0.000000,3282.01,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,29,2260.02,0,0.00,3355.85,0.000000,0.000000,3429.70,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,30,2382.26,0,0.00,3506.87,0.000000,0.000000,3584.03,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,31,2511.15,0,0.00,3664.68,0.000000,0.000000,3745.31,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,32,2647.01,0,0.00,3829.59,0.000000,0.000000,3913.85,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,33,2790.22,0,0.00,4001.92,0.000000,0.000000,4089.98,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,34,2941.13,0,0.00,4182.00,0.000000,0.000000,4274.02,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,35,3100.16,0,0.00,4370.19,0.000000,0.000000,4466.36,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,36,3267.72,0,0.00,4566.85,0.000000,0.000000,4667.34,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,37,3444.23,0,0.00,4772.36,0.000000,0.000000,4877.37,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,38,3630.15,0,0.00,4987.12,0.000000,0.000000,5096.85,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,39,3825.93,0,0.00,5211.54,0.000000,0.000000,5326.21,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,40,4032.08,0,0.00,5446.06,0.000000,0.000000,5565.89,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,41,4249.11,0,0.00,5691.13,0.000000,0.000000,5816.36,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,42,4477.55,0,0.00,5947.23,0.000000,0.000000,6078.09,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,43,4718.00,0,0.00,6214.85,0.000000,0.000000,6351.60,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,44,4971.04,0,0.00,6494.52,0.000000,0.000000,6637.43,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,45,5237.33,0,0.00,6786.78,0.000000,0.000000,6936.11,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,46,5517.50,0,0.00,7092.18,0.000000,0.000000,7248.23,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,47,5812.30,0,0.00,7411.33,0.000000,0.000000,7574.40,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,48,6122.43,0,0.00,7744.84,0.000000,0.000000,7915.25,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,49,6448.70,0,0.00,8093.35,0.000000,0.000000,8271.44,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,50,6791.88,0,0.00,8457.55,0.000000,0.000000,8643.65,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,51,7152.82,0,0.00,8838.14,0.000000,0.000000,9032.62,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,52,7532.31,0,0.00,9235.86,0.000000,0.000000,9439.08,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,53,7931.20,0,0.00,9651.47,0.000000,0.000000,9863.84,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,54,8350.37,0,0.00,10085.79,0.000000,0.000000,10307.71,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,55,8790.70,0,0.00,10539.65,0.000000,0.000000,10771.56,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,56,9253.21,0,0.00,11013.93,0.000000,0.000000,11256.28,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,57,9738.95,0,0.00,11509.56,0.000000,0.000000,11762.81,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,58,10249.07,0,0.00,12027.49,0.000000,0.000000,12292.14,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,59,10784.77,0,0.00,12568.72,0.000000,0.000000,12845.28,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,60,11347.27,0,0.00,13134.32,0.000000,0.000000,13423.32,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,61,11937.76,0,0.00,13725.36,0.000000,0.000000,14027.37,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,62,12557.49,0,0.00,14343.00,0.000000,0.000000,14658.60,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,63,13207.65,0,0.00,14988.44,0.000000,0.000000,15318.24,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,64,13889.46,0,0.00,15662.91,0.000000,0.000000,16007.56,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,65,14604.23,0,0.00,16367.74,0.000000,0.000000,16727.90,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,66,15353.39,0,0.00,17104.29,0.000000,0.000000,17480.65,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,67,16138.54,0,0.00,17873.99,0.000000,0.000000,18267.28,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,68,16961.39,0,0.00,18678.32,0.000000,0.000000,19089.31,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,69,17823.75,0,0.00,19518.84,0.000000,0.000000,19948.32,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,70,18727.42,0,0.00,20397.18,0.000000,0.000000,20846.00,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,71,19674.07,0,0.00,21315.06,0.000000,0.000000,21784.07,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,72,20665.25,0,0.00,22274.23,0.000000,0.000000,22764.35,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,73,21702.42,0,0.00,23276.57,0.000000,0.000000,23788.74,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,74,22786.96,0,0.00,24324.02,0.000000,0.000000,24859.24,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,75,23920.53,0,0.00,25418.60,0.000000,0.000000,25977.90,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,76,25105.10,0,0.00,26562.43,0.000000,0.000000,27146.90,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,77,26343.02,0,0.00,27757.74,0.000000,0.000000,28368.51,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,78,27637.02,0,0.00,29006.84,0.000000,0.000000,29645.09,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,79,28990.18,0,0.00,30312.14,0.000000,0.000000,30979.12,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,80,30405.48,0,0.00,31676.19,0.000000,0.000000,32373.18,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,81,31885.60,0,0.00,33101.61,0.000000,0.000000,33829.97,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,82,33433.02,0,0.00,34591.18,0.000000,0.000000,35352.32,cifi0007.DBF
LPIS,10LPIS,0,00,00,0,83,35049.85,0,0.00,36147.78,0.000000,0.000000,36943.17,cifi0007.DBF
