cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
DPFS,10DPFS,F,SM,00,0,1,0.00,0,0.00,0.15,0.295610,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,2,0.00,0,3.58,3.61,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,3,0.00,0,7.33,7.28,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,4,0.00,0,11.23,11.10,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,5,0.00,0,15.24,15.05,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,6,1.73,26,19.37,19.13,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,7,4.54,65,23.61,23.31,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,8,7.47,103,27.99,27.62,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,9,10.53,139,32.50,32.07,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,10,13.71,174,37.15,36.65,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,11,17.01,208,41.93,41.37,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,12,20.43,240,46.86,46.22,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,13,24.00,271,51.93,51.22,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,14,27.72,301,57.17,56.37,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,15,31.56,330,62.53,61.67,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,16,35.48,358,67.98,67.08,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,17,39.47,383,73.52,72.57,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,18,43.58,408,79.18,78.17,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,19,47.85,432,85.00,83.92,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,20,52.29,455,91.00,89.83,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,21,56.90,477,97.19,95.92,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,22,61.71,499,103.55,102.19,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,23,66.71,520,110.12,108.66,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,24,71.89,540,116.86,115.31,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,25,77.24,559,123.77,122.14,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,26,82.79,577,130.88,129.15,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,27,88.56,595,138.20,136.36,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,28,94.57,612,145.74,143.79,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,29,100.81,629,153.50,151.45,3.644650,0.295610,1000.00,cifi0007.DBF
DPFS,10DPFS,F,SM,00,0,30,107.29,645,161.49,159.32,3.644650,0.295610,1000.00,cifi0007.DBF
