audit_timestamp,rollback_snapshot_id,production_dbf_flag,parent_claim_id,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,blocker_type,workbench_bucket,balancing_difference_abs,group_member_count,governance_status,severity,remediability,business_review_required,replay_authorization_status,future_controlled_replay_eligible,remediation_workflow,expected_replay_impact,review_priority,rulebook_lineage,review_queue_rank
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010776027-2-SURRENDER_CLAIM-C2-20201215,RC-9010776027-2-SURRENDER_CLAIM-C2-20201215,QDC-RC-9010776027-2-SURRENDER_CLAIM-C2-20201215,ESG-9010776027-RC-9010776027-2-SURRENDER_CLAIM-C2-20201215-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,71843.33,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,1
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9011110968-2-SURRENDER_CLAIM-C0-20190521,RC-9011110968-2-SURRENDER_CLAIM-C0-20190521,QDC-RC-9011110968-2-SURRENDER_CLAIM-C0-20190521,ESG-9011110968-RC-9011110968-2-SURRENDER_CLAIM-C0-20190521-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,59297.11,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,2
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010722345-3-SURRENDER_CLAIM-C0-20240719,RC-9010722345-3-SURRENDER_CLAIM-C0-20240719,QDC-RC-9010722345-3-SURRENDER_CLAIM-C0-20240719,ESG-9010722345-RC-9010722345-3-SURRENDER_CLAIM-C0-20240719-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,56660.67,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,3
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010770719-3-SURRENDER_CLAIM-C0-20191213,RC-9010770719-3-SURRENDER_CLAIM-C0-20191213,QDC-RC-9010770719-3-SURRENDER_CLAIM-C0-20191213,ESG-9010770719-RC-9010770719-3-SURRENDER_CLAIM-C0-20191213-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,46312.2,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,4
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010816898-3-SURRENDER_CLAIM-C0-20181121,RC-9010816898-3-SURRENDER_CLAIM-C0-20181121,QDC-RC-9010816898-3-SURRENDER_CLAIM-C0-20181121,ESG-9010816898-RC-9010816898-3-SURRENDER_CLAIM-C0-20181121-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,44180.64,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,5
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010760306-3-SURRENDER_CLAIM-C0-20200101,RC-9010760306-3-SURRENDER_CLAIM-C0-20200101,QDC-RC-9010760306-3-SURRENDER_CLAIM-C0-20200101,ESG-9010760306-RC-9010760306-3-SURRENDER_CLAIM-C0-20200101-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,42245.61,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,6
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010747186-2-SURRENDER_CLAIM-C5-20230227,RC-9010747186-2-SURRENDER_CLAIM-C5-20230227,QDC-RC-9010747186-2-SURRENDER_CLAIM-C5-20230227,ESG-9010747186-RC-9010747186-2-SURRENDER_CLAIM-C5-20230227-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,40222.22,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,7
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010843280-3-SURRENDER_CLAIM-C0-20220507,RC-9010843280-3-SURRENDER_CLAIM-C0-20220507,QDC-RC-9010843280-3-SURRENDER_CLAIM-C0-20220507,ESG-9010843280-RC-9010843280-3-SURRENDER_CLAIM-C0-20220507-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,39337.85,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,8
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010942439-2-SURRENDER_CLAIM-C0-20240205,RC-9010942439-2-SURRENDER_CLAIM-C0-20240205,QDC-RC-9010942439-2-SURRENDER_CLAIM-C0-20240205,ESG-9010942439-RC-9010942439-2-SURRENDER_CLAIM-C0-20240205-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,38713.96,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,9
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,RC-9010786823-2-SURRENDER_CLAIM-C0-20250429,RC-9010786823-2-SURRENDER_CLAIM-C0-20250429,QDC-RC-9010786823-2-SURRENDER_CLAIM-C0-20250429,ESG-9010786823-RC-9010786823-2-SURRENDER_CLAIM-C0-20250429-SOLO,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,LARGE_RESIDUAL_FAMILY,36799.09,1,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,NOT_AUTHORIZED,N,SURRENDER_OFFSET_BUSINESS_REVIEW,INDIRECT_ORPHAN_REDUCTION_IF_PARENT_ACCEPTED,1,phase14c_surrender_triage|phase16b_surrender_workbench,10
