audit_timestamp,rollback_snapshot_id,production_dbf_flag,dependency_group_key,enhanced_settlement_group_id,member_claim_count,total_residual_abs,cross_claim_dependency,governance_status,severity,remediability,business_review_required,rulebook_lineage
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010776027-RC-9010776027-2-SURRENDER_CLAIM-C2-20201215-SOLO,ESG-9010776027-RC-9010776027-2-SURRENDER_CLAIM-C2-20201215-SOLO,1,71843.33,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9011110968-RC-9011110968-2-SURRENDER_CLAIM-C0-20190521-SOLO,ESG-9011110968-RC-9011110968-2-SURRENDER_CLAIM-C0-20190521-SOLO,1,59297.11,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010722345-RC-9010722345-3-SURRENDER_CLAIM-C0-20240719-SOLO,ESG-9010722345-RC-9010722345-3-SURRENDER_CLAIM-C0-20240719-SOLO,1,56660.67,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010770719-RC-9010770719-3-SURRENDER_CLAIM-C0-20191213-SOLO,ESG-9010770719-RC-9010770719-3-SURRENDER_CLAIM-C0-20191213-SOLO,1,46312.2,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010816898-RC-9010816898-3-SURRENDER_CLAIM-C0-20181121-SOLO,ESG-9010816898-RC-9010816898-3-SURRENDER_CLAIM-C0-20181121-SOLO,1,44180.64,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010760306-RC-9010760306-3-SURRENDER_CLAIM-C0-20200101-SOLO,ESG-9010760306-RC-9010760306-3-SURRENDER_CLAIM-C0-20200101-SOLO,1,42245.61,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010747186-RC-9010747186-2-SURRENDER_CLAIM-C5-20230227-SOLO,ESG-9010747186-RC-9010747186-2-SURRENDER_CLAIM-C5-20230227-SOLO,1,40222.22,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010843280-RC-9010843280-3-SURRENDER_CLAIM-C0-20220507-SOLO,ESG-9010843280-RC-9010843280-3-SURRENDER_CLAIM-C0-20220507-SOLO,1,39337.85,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010942439-RC-9010942439-2-SURRENDER_CLAIM-C0-20240205-SOLO,ESG-9010942439-RC-9010942439-2-SURRENDER_CLAIM-C0-20240205-SOLO,1,38713.96,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
2026-05-24T19:22:19Z,PHASE16B-SURRENDER-WORKBENCH-20260524T192219Z,N,ESG-9010786823-RC-9010786823-2-SURRENDER_CLAIM-C0-20250429-SOLO,ESG-9010786823-RC-9010786823-2-SURRENDER_CLAIM-C0-20250429-SOLO,1,36799.09,N,BUSINESS_REVIEW_REQUIRED,MEDIUM,PARTIALLY_RECOVERABLE,Y,phase14c_surrender_triage|phase16b_surrender_workbench
