audit_timestamp,rollback_snapshot_id,production_dbf_flag,parent_claim_id,reconstructed_claim_id,derivation_candidate_id,canonical_payment_stage_id,enhanced_settlement_group_id,claim_family,mpolicy,mseq,mamount,orphan_issue,blocker_type,governance_status,severity,remediability,business_review_required,remediation_workflow,replay_authorization_status,expected_replay_impact,rulebook_lineage,priority_score,is_orphan
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9011201621-1-DEATH_CLAIM-C0-20201017,RC-9011201621-1-DEATH_CLAIM-C0-20201017,QDC-CPS-RC-9011201621-1-DEATH_CLAIM-C0-20201017-P1,CPS-RC-9011201621-1-DEATH_CLAIM-C0-20201017-P1,ESG-9011201621-RC-9011201621-1-DEATH_CLAIM-C0-20201017-SOLO,DEATH_CLAIM,9011201621,1,25677.15,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9011261439-1-DEATH_CLAIM-C1-20240529,RC-9011261439-1-DEATH_CLAIM-C1-20240529,QDC-CPS-RC-9011261439-1-DEATH_CLAIM-C1-20240529-P1,CPS-RC-9011261439-1-DEATH_CLAIM-C1-20240529-P1,ESG-9011261439-RC-9011261439-1-DEATH_CLAIM-C1-20240529-SOLO,DEATH_CLAIM,9011261439,1,11688.57,MISSING_CLAIM_HEADER,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010411499-1-DEATH_CLAIM-C0-20200830,RC-9010411499-1-DEATH_CLAIM-C0-20200830,QDC-CPS-RC-9010411499-1-DEATH_CLAIM-C0-20200830-P1,CPS-RC-9010411499-1-DEATH_CLAIM-C0-20200830-P1,ESG-9010411499-RC-9010411499-1-DEATH_CLAIM-C0-20200830-SOLO,DEATH_CLAIM,9010411499,1,10467.29,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010389651-1-DEATH_CLAIM-C0-20240727,RC-9010389651-1-DEATH_CLAIM-C0-20240727,QDC-CPS-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,CPS-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,ESG-9010389651-RC-9010389651-1-DEATH_CLAIM-C0-20240727-SOLO,DEATH_CLAIM,9010389651,1,22352.18,MISSING_CLAIM_HEADER,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010396147-1-DEATH_CLAIM-C0-20250106,RC-9010396147-1-DEATH_CLAIM-C0-20250106,QDC-CPS-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,CPS-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,ESG-9010396147-RC-9010396147-1-DEATH_CLAIM-C0-20250106-SOLO,DEATH_CLAIM,9010396147,1,10133.83,MISSING_CLAIM_HEADER,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010394249-1-DEATH_CLAIM-C0-20240916,RC-9010394249-1-DEATH_CLAIM-C0-20240916,QDC-CPS-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,CPS-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,ESG-9010394249-RC-9010394249-1-DEATH_CLAIM-C0-20240916-SOLO,DEATH_CLAIM,9010394249,1,13044.15,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010412522-1-DEATH_CLAIM-C0-20190718,RC-9010412522-1-DEATH_CLAIM-C0-20190718,QDC-CPS-RC-9010412522-1-DEATH_CLAIM-C0-20190718-P1,CPS-RC-9010412522-1-DEATH_CLAIM-C0-20190718-P1,ESG-9010412522-RC-9010412522-1-DEATH_CLAIM-C0-20190718-SOLO,DEATH_CLAIM,9010412522,1,20435.43,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010393158-1-DEATH_CLAIM-C0-20210207,RC-9010393158-1-DEATH_CLAIM-C0-20210207,QDC-CPS-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,CPS-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,ESG-9010393158-RC-9010393158-1-DEATH_CLAIM-C0-20210207-SOLO,DEATH_CLAIM,9010393158,1,11321.7,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010411499-1-DEATH_CLAIM-C0-20200830,RC-9010411499-1-DEATH_CLAIM-C0-20200830,QDC-CPS-RC-9010411499-1-DEATH_CLAIM-C0-20200830-P2,CPS-RC-9010411499-1-DEATH_CLAIM-C0-20200830-P2,ESG-9010411499-RC-9010411499-1-DEATH_CLAIM-C0-20200830-SOLO,DEATH_CLAIM,9010411499,2,10466.96,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9011156098-1-DEATH_CLAIM-C1-20231115,RC-9011156098-1-DEATH_CLAIM-C1-20231115,QDC-CPS-RC-9011156098-1-DEATH_CLAIM-C1-20231115-P1,CPS-RC-9011156098-1-DEATH_CLAIM-C1-20231115-P1,ESG-9011156098-RC-9011156098-1-DEATH_CLAIM-C1-20231115-SOLO,DEATH_CLAIM,9011156098,1,15000.0,MISSING_CLAIM_HEADER,UNBALANCED_PARENT,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,PARENT_CLAIM_REMEDIATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010425928-1-DEATH_CLAIM-C0-20231017,RC-9010425928-1-DEATH_CLAIM-C0-20231017,QDC-CPS-RC-9010425928-1-DEATH_CLAIM-C0-20231017-P1,CPS-RC-9010425928-1-DEATH_CLAIM-C0-20231017-P1,ESG-9010425928-RC-9010425928-1-DEATH_CLAIM-C0-20231017-SOLO,DEATH_CLAIM,9010425928,1,11036.05,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
2026-05-24T19:22:16Z,PHASE16A-ORPHAN-TRIAGE-20260524T192216Z,N,RC-9010413628-1-DEATH_CLAIM-C0-20210531,RC-9010413628-1-DEATH_CLAIM-C0-20210531,QDC-CPS-RC-9010413628-1-DEATH_CLAIM-C0-20210531-P1,CPS-RC-9010413628-1-DEATH_CLAIM-C0-20210531-P1,ESG-9010413628-RC-9010413628-1-DEATH_CLAIM-C0-20210531-SOLO,DEATH_CLAIM,9010413628,1,10234.54,MISSING_CLAIM_HEADER,LIFECYCLE_BLOCKED,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,LIFECYCLE_REPLAY_AUTHORIZATION,NOT_AUTHORIZED,ORPHAN_RESOLUTION_IF_PARENT_REMEDIATED,phase15_orphan_replay|phase16a_orphan_triage,0.9,Y
