cfic_plan,ql_plan,gender,uwclass,band,issue_age,policy_year,cash_value,pup_ins,term_rsv,mean_rsv,rl_netprem,fy_netprem,death_ben,source_file
9R2G,109R2G,0,00,00,0,1,0.00,0,0.00,0.14,0.277300,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,2,0.00,0,5.62,5.60,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,3,0.00,0,11.45,11.33,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,4,1.00,22,17.51,17.28,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,5,5.00,102,23.80,23.45,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,6,9.00,176,30.31,29.84,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,7,14.00,262,37.05,36.47,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,8,19.00,341,44.03,43.33,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,9,23.00,396,51.26,50.44,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,10,28.00,462,58.75,57.80,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,11,34.00,537,66.50,65.42,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,12,39.00,590,74.51,73.30,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,13,45.00,653,82.78,81.44,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,14,51.00,710,91.31,89.84,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,15,57.00,761,100.08,98.49,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,16,64.00,821,109.04,107.35,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,17,70.00,864,118.19,116.41,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,18,77.00,916,127.49,125.63,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,19,84.00,965,137.00,135.03,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,20,91.00,1000,146.82,144.70,5.583440,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,21,94.00,0,151.18,149.00,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,22,97.00,0,155.67,153.43,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,23,101.00,0,160.30,157.98,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,24,104.00,0,165.06,162.68,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,25,108.00,0,169.98,167.52,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,26,112.00,0,175.04,172.51,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,27,116.00,0,180.29,177.67,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,28,121.00,0,185.74,183.02,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,29,125.00,0,191.41,188.58,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,30,130.00,0,197.29,194.35,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,31,135.00,0,203.38,200.33,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,32,140.00,0,209.66,206.52,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,33,145.00,0,216.11,212.88,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,34,151.00,0,222.72,219.42,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,35,156.00,0,229.51,226.12,0.000000,0.277300,1000.00,cifi0007.DBF
9R2G,109R2G,0,00,00,0,36,162.00,0,236.47,232.99,0.000000,0.277300,1000.00,cifi0007.DBF
